Datetime,T_Outdoor(C),H_Outdoor(g/m3),CO2_Outdoor(g/m3),Radiation_Outdoor(w/m2)
2024-02-01T15:50:00,10.5,7.27,0.8,245
2024-02-01T15:55:00,10.3,7.18,0.81,250
2024-02-01T16:00:00,10.3,7.18,0.81,223
2024-02-01T16:05:00,10.4,7.23,0.77,212
2024-02-01T16:10:00,10.7,7.36,0.8,189
2024-02-01T16:15:00,10.8,7.41,0.78,216
2024-02-01T16:20:00,10.7,7.36,0.81,210
2024-02-01T16:25:00,10.8,7.41,0.8,221
2024-02-01T16:30:00,10.9,7.46,0.81,194
2024-02-01T16:35:00,10.8,7.41,0.79,168
2024-02-01T16:40:00,10.8,7.41,0.82,127
2024-02-01T16:45:00,10.9,7.46,0.82,121
2024-02-01T16:50:00,10.9,7.46,0.79,119
2024-02-01T16:55:00,10.9,7.46,0.8,113
2024-02-01T17:00:00,10.8,7.41,0.79,81
2024-02-01T17:05:00,10.7,7.36,0.8,52
2024-02-01T17:10:00,10.6,7.32,0.79,37
2024-02-01T17:15:00,10.5,7.27,0.82,29
2024-02-01T17:20:00,10.4,7.23,0.79,22
2024-02-01T17:25:00,10.2,7.13,0.8,20
2024-02-01T17:30:00,10.1,7.09,0.81,17
2024-02-01T17:35:00,10,7.05,0.79,10
2024-02-01T17:40:00,9.9,7,0.8,7
2024-02-01T17:45:00,9.9,7,0.79,4
2024-02-01T17:50:00,9.7,6.91,0.8,2
2024-02-01T17:55:00,9.8,6.96,0.79,1
2024-02-01T18:00:00,9.7,6.91,0.8,0
2024-02-01T18:05:00,9.7,6.91,0.8,0
2024-02-01T18:10:00,9.7,6.91,0.8,0
2024-02-01T18:15:00,9.5,6.82,0.8,0
2024-02-01T18:20:00,9.4,6.78,0.8,0
2024-02-01T18:25:00,9.3,6.74,0.81,0
2024-02-01T18:30:00,9.4,6.78,0.8,0
2024-02-01T18:35:00,9.3,6.74,0.8,0
2024-02-01T18:40:00,9.2,6.7,0.79,0
2024-02-01T18:45:00,9.1,6.65,0.79,0
2024-02-01T18:50:00,9,6.61,0.79,0
2024-02-01T18:55:00,9.2,6.7,0.81,0
2024-02-01T19:00:00,8.9,6.57,0.79,0
2024-02-01T19:05:00,8.9,6.57,0.79,0
2024-02-01T19:10:00,8.9,6.57,0.8,0
2024-02-01T19:15:00,8.6,6.44,0.8,0
2024-02-01T19:20:00,8.6,6.44,0.8,0
2024-02-01T19:25:00,8.7,6.48,0.78,0
2024-02-01T19:30:00,8.8,6.53,0.8,1
2024-02-01T19:35:00,8.7,6.48,0.8,1
2024-02-01T19:40:00,8.6,6.44,0.79,0
2024-02-01T19:45:00,8.6,6.44,0.81,0
2024-02-01T19:50:00,8.3,6.32,0.79,0
2024-02-01T19:55:00,8,6.2,0.79,0
2024-02-01T20:00:00,7.9,6.16,0.8,0
2024-02-01T20:05:00,7.6,6.04,0.8,0
2024-02-01T20:10:00,7.5,6,0.8,0
2024-02-01T20:15:00,7.4,5.96,0.78,0
2024-02-01T20:20:00,7.6,6.04,0.82,0
2024-02-01T20:25:00,7.5,6,0.79,0
2024-02-01T20:30:00,7.4,5.96,0.78,0
2024-02-01T20:35:00,7.1,5.85,0.81,1
2024-02-01T20:40:00,7.1,5.85,0.8,0
2024-02-01T20:45:00,7.3,5.93,0.8,1
2024-02-01T20:50:00,7.3,5.93,0.8,0
2024-02-01T20:55:00,7.3,5.93,0.8,0
2024-02-01T21:00:00,7.4,5.96,0.8,0
2024-02-01T21:05:00,7.6,6.04,0.79,0
2024-02-01T21:10:00,7.6,6.04,0.81,0
2024-02-01T21:15:00,7.7,6.08,0.8,0
2024-02-01T21:20:00,7.8,6.12,0.79,0
2024-02-01T21:25:00,7.9,6.16,0.8,1
2024-02-01T21:30:00,7.8,6.12,0.8,0
2024-02-01T21:35:00,7.8,6.12,0.8,0
2024-02-01T21:40:00,7.9,6.16,0.79,0
2024-02-01T21:45:00,7.9,6.16,0.81,0
2024-02-01T21:50:00,7.8,6.12,0.78,0
2024-02-01T21:55:00,7.8,6.12,0.79,0
2024-02-01T22:00:00,7.7,6.08,0.8,0
2024-02-01T22:05:00,7.8,6.12,0.79,0
2024-02-01T22:10:00,7.8,6.12,0.8,0
2024-02-01T22:15:00,7.8,6.12,0.8,0
2024-02-01T22:20:00,7.8,6.12,0.81,0
2024-02-01T22:25:00,7.8,6.12,0.79,0
2024-02-01T22:30:00,7.7,6.08,0.79,0
2024-02-01T22:35:00,7.8,6.12,0.8,0
2024-02-01T22:40:00,7.7,6.08,0.78,0
2024-02-01T22:45:00,7.7,6.08,0.83,0
2024-02-01T22:50:00,7.7,6.08,0.79,0
2024-02-01T22:55:00,7.8,6.12,0.79,0
2024-02-01T23:00:00,7.7,6.08,0.81,0
2024-02-01T23:05:00,7.7,6.08,0.8,0
2024-02-01T23:10:00,7.7,6.08,0.78,0
2024-02-01T23:15:00,7.8,6.12,0.81,0
2024-02-01T23:20:00,7.8,6.12,0.81,0
2024-02-01T23:25:00,7.8,6.12,0.8,0
2024-02-01T23:30:00,7.8,6.12,0.8,0
2024-02-01T23:35:00,7.9,6.16,0.8,0
2024-02-01T23:40:00,7.9,6.16,0.79,0
2024-02-01T23:45:00,7.9,6.16,0.8,0
2024-02-01T23:50:00,7.9,6.16,0.8,0
2024-02-01T23:55:00,8,6.2,0.79,0
2024-02-02T00:00:00,7.9,6.16,0.79,0
2024-02-02T00:05:00,7.9,6.16,0.8,0
2024-02-02T00:10:00,7.9,6.16,0.79,0
2024-02-02T00:15:00,7.9,6.16,0.81,0
2024-02-02T00:20:00,7.9,6.16,0.8,0
2024-02-02T00:25:00,8,6.2,0.81,0
2024-02-02T00:30:00,7.9,6.16,0.8,0
2024-02-02T00:35:00,7.9,6.16,0.8,0
2024-02-02T00:40:00,7.9,6.16,0.79,0
2024-02-02T00:45:00,7.8,6.12,0.81,0
2024-02-02T00:50:00,7.8,6.12,0.82,0
2024-02-02T00:55:00,7.7,6.08,0.8,0
2024-02-02T01:00:00,7.8,6.12,0.79,0
2024-02-02T01:05:00,7.8,6.12,0.8,0
2024-02-02T01:10:00,7.8,6.12,0.8,0
2024-02-02T01:15:00,7.9,6.16,0.79,0
2024-02-02T01:20:00,7.8,6.12,0.8,0
2024-02-02T01:25:00,7.8,6.12,0.8,0
2024-02-02T01:30:00,7.6,6.04,0.81,0
2024-02-02T01:35:00,7.1,5.85,0.8,0
2024-02-02T01:40:00,6.3,5.55,0.8,0
2024-02-02T01:45:00,6.2,5.52,0.81,0
2024-02-02T01:50:00,6,5.44,0.8,0
2024-02-02T01:55:00,5.9,5.41,0.81,0
2024-02-02T02:00:00,5.8,5.37,0.79,0
2024-02-02T02:05:00,5.7,5.34,0.79,0
2024-02-02T02:10:00,5.6,5.3,0.8,0
2024-02-02T02:15:00,5.5,5.27,0.8,0
2024-02-02T02:20:00,5.5,5.27,0.79,0
2024-02-02T02:25:00,5.4,5.23,0.8,0
2024-02-02T02:30:00,5.4,5.23,0.78,0
2024-02-02T02:35:00,5.3,5.2,0.81,0
2024-02-02T02:40:00,5.3,5.2,0.8,0
2024-02-02T02:45:00,5.3,5.2,0.79,0
2024-02-02T02:50:00,5.2,5.16,0.79,0
2024-02-02T02:55:00,5.2,5.16,0.8,0
2024-02-02T03:00:00,5.1,5.13,0.8,0
2024-02-02T03:05:00,5.2,5.16,0.79,0
2024-02-02T03:10:00,5.1,5.13,0.79,0
2024-02-02T03:15:00,5.1,5.13,0.8,0
2024-02-02T03:20:00,5.1,5.13,0.79,0
2024-02-02T03:25:00,5.1,5.13,0.81,0
2024-02-02T03:30:00,5,5.1,0.81,0
2024-02-02T03:35:00,5,5.1,0.8,0
2024-02-02T03:40:00,5,5.1,0.8,0
2024-02-02T03:45:00,4.9,5.06,0.79,0
2024-02-02T03:50:00,4.8,5.03,0.81,0
2024-02-02T03:55:00,4.8,5.03,0.8,0
2024-02-02T04:00:00,4.8,5.03,0.8,0
2024-02-02T04:05:00,4.7,5,0.82,0
2024-02-02T04:10:00,4.8,5.03,0.78,0
2024-02-02T04:15:00,4.7,5,0.8,0
2024-02-02T04:20:00,4.7,5,0.79,0
2024-02-02T04:25:00,4.7,5,0.81,0
2024-02-02T04:30:00,4.6,4.96,0.79,0
2024-02-02T04:35:00,4.6,4.96,0.8,0
2024-02-02T04:40:00,4.5,4.93,0.8,0
2024-02-02T04:45:00,4.5,4.93,0.81,0
2024-02-02T04:50:00,4.6,4.96,0.8,0
2024-02-02T04:55:00,4.5,4.93,0.79,0
2024-02-02T05:00:00,4.5,4.93,0.79,0
2024-02-02T05:05:00,4.5,4.93,0.81,0
2024-02-02T05:10:00,4.6,4.96,0.8,0
2024-02-02T05:15:00,4.5,4.93,0.78,0
2024-02-02T05:20:00,4.5,4.93,0.81,0
2024-02-02T05:25:00,4.5,4.93,0.8,0
2024-02-02T05:30:00,4.5,4.93,0.81,0
2024-02-02T05:35:00,4.5,4.93,0.8,0
2024-02-02T05:40:00,4.5,4.93,0.81,0
2024-02-02T05:45:00,4.5,4.93,0.79,0
2024-02-02T05:50:00,4.4,4.9,0.81,0
2024-02-02T05:55:00,4.5,4.93,0.8,0
2024-02-02T06:00:00,4.4,4.9,0.81,0
2024-02-02T06:05:00,4.5,4.93,0.81,0
2024-02-02T06:10:00,4.5,4.93,0.79,0
2024-02-02T06:15:00,4.5,4.93,0.8,0
2024-02-02T06:20:00,4.5,4.93,0.8,0
2024-02-02T06:25:00,4.5,4.93,0.81,0
2024-02-02T06:30:00,4.5,4.93,0.81,0
2024-02-02T06:35:00,4.5,4.93,0.79,0
2024-02-02T06:40:00,4.4,4.9,0.8,0
2024-02-02T06:45:00,4.5,4.93,0.81,0
2024-02-02T06:50:00,4.5,4.93,0.82,0
2024-02-02T06:55:00,4.4,4.9,0.78,0
2024-02-02T07:00:00,4.6,4.96,0.79,0
2024-02-02T07:05:00,4.6,4.96,0.81,0
2024-02-02T07:10:00,4.4,4.9,0.79,0
2024-02-02T07:15:00,4.5,4.93,0.79,0
2024-02-02T07:20:00,4.4,4.9,0.81,0
2024-02-02T07:25:00,4.4,4.9,0.81,0
2024-02-02T07:30:00,4.4,4.9,0.79,0
2024-02-02T07:35:00,4.2,4.83,0.81,0
2024-02-02T07:40:00,4.6,4.96,0.8,3
2024-02-02T07:45:00,4.1,4.8,0.82,5
2024-02-02T07:50:00,4.1,4.8,0.8,12
2024-02-02T07:55:00,4.3,4.87,0.81,19
2024-02-02T08:00:00,4.2,4.83,0.79,30
2024-02-02T08:05:00,4.1,4.8,0.8,43
2024-02-02T08:10:00,4.2,4.83,0.8,36
2024-02-02T08:15:00,4.2,4.83,0.81,41
2024-02-02T08:20:00,4.2,4.83,0.81,83
2024-02-02T08:25:00,4.3,4.87,0.79,107
2024-02-02T08:30:00,4.4,4.9,0.81,80
2024-02-02T08:35:00,4.3,4.87,0.81,65
2024-02-02T08:40:00,4.4,4.9,0.8,141
2024-02-02T08:45:00,4.2,4.83,0.8,143
2024-02-02T08:50:00,4.4,4.9,0.8,158
2024-02-02T08:55:00,4.6,4.96,0.78,170
2024-02-02T09:00:00,5.7,5.34,0.8,188
2024-02-02T09:05:00,4.7,5,0.8,202
2024-02-02T09:10:00,4.9,5.06,0.79,253
2024-02-02T09:15:00,5.1,5.13,0.81,286
2024-02-02T09:20:00,4.9,5.06,0.79,138
2024-02-02T09:25:00,4.9,5.06,0.79,184
2024-02-02T09:30:00,4.9,5.06,0.8,200
2024-02-02T09:35:00,5.2,5.16,0.82,259
2024-02-02T09:40:00,4.9,5.06,0.78,157
2024-02-02T09:45:00,5.1,5.13,0.81,226
2024-02-02T09:50:00,4.6,4.96,0.81,227
2024-02-02T09:55:00,5.1,5.13,0.8,223
2024-02-02T10:00:00,5.4,5.23,0.81,201
2024-02-02T10:05:00,5.1,5.13,0.79,217
2024-02-02T10:10:00,4.8,5.03,0.78,276
2024-02-02T10:15:00,4.9,5.06,0.81,133
2024-02-02T10:20:00,4.6,4.96,0.79,73
2024-02-02T10:25:00,4.5,4.93,0.8,98
2024-02-02T10:30:00,4.6,4.96,0.79,54
2024-02-02T10:35:00,4.7,5,0.81,88
2024-02-02T10:40:00,4.6,4.96,0.81,109
2024-02-02T10:45:00,5.1,5.13,0.79,148
2024-02-02T10:50:00,5,5.1,0.81,200
2024-02-02T10:55:00,4.9,5.06,0.8,219
2024-02-02T11:00:00,5.4,5.23,0.8,529
2024-02-02T11:05:00,5.7,5.34,0.8,258
2024-02-02T11:10:00,5.3,5.2,0.8,559
2024-02-02T11:15:00,5.6,5.3,0.81,630
2024-02-02T11:20:00,5.9,5.41,0.8,732
2024-02-02T11:25:00,5.5,5.27,0.8,286
2024-02-02T11:30:00,5,5.1,0.81,260
2024-02-02T11:35:00,5,5.1,0.79,195
2024-02-02T11:40:00,4.6,4.96,0.8,164
2024-02-02T11:45:00,4.7,5,0.8,260
2024-02-02T11:50:00,4.8,5.03,0.81,276
2024-02-02T11:55:00,4.7,5,0.79,249
2024-02-02T12:00:00,4.6,4.96,0.82,241
2024-02-02T12:05:00,4.9,5.06,0.8,170
2024-02-02T12:10:00,4.6,4.96,0.8,234
2024-02-02T12:15:00,4.8,5.03,0.79,647
2024-02-02T12:20:00,5.5,5.27,0.81,636
2024-02-02T12:25:00,5.8,5.37,0.8,592
2024-02-02T12:30:00,5.6,5.3,0.79,624
2024-02-02T12:35:00,6.3,5.55,0.79,637
2024-02-02T12:40:00,5.5,5.27,0.79,593
2024-02-02T12:45:00,5.8,5.37,0.79,211
2024-02-02T12:50:00,5.4,5.23,0.81,622
2024-02-02T12:55:00,5.7,5.34,0.81,769
2024-02-02T13:00:00,6,5.44,0.81,171
2024-02-02T13:05:00,5.3,5.2,0.8,678
2024-02-02T13:10:00,5.8,5.37,0.8,665
2024-02-02T13:15:00,6.1,5.48,0.8,529
2024-02-02T13:20:00,5.2,5.16,0.81,150
2024-02-02T13:25:00,6.2,5.52,0.82,310
2024-02-02T13:30:00,5.5,5.27,0.81,738
2024-02-02T13:35:00,5.5,5.27,0.8,479
2024-02-02T13:40:00,6,5.44,0.8,721
2024-02-02T13:45:00,6.4,5.59,0.8,659
2024-02-02T13:50:00,5.9,5.41,0.79,726
2024-02-02T13:55:00,5.8,5.37,0.8,200
2024-02-02T14:00:00,4.9,5.06,0.8,168
2024-02-02T14:05:00,5.1,5.13,0.82,518
2024-02-02T14:10:00,5.3,5.2,0.8,187
2024-02-02T14:15:00,6,5.44,0.81,628
2024-02-02T14:20:00,5.8,5.37,0.82,552
2024-02-02T14:25:00,6.1,5.48,0.8,206
2024-02-02T14:30:00,5.9,5.41,0.82,616
2024-02-02T14:35:00,5.8,5.37,0.81,270
2024-02-02T14:40:00,5.4,5.23,0.8,204
2024-02-02T14:45:00,5.2,5.16,0.8,511
2024-02-02T14:50:00,5.4,5.23,0.8,179
2024-02-02T14:55:00,5.4,5.23,0.8,499
2024-02-02T15:00:00,6,5.44,0.8,586
2024-02-02T15:05:00,5.6,5.3,0.8,159
2024-02-02T15:10:00,5.3,5.2,0.8,161
2024-02-02T15:15:00,5.2,5.16,0.79,209
2024-02-02T15:20:00,5.5,5.27,0.8,470
2024-02-02T15:25:00,5.4,5.23,0.78,425
2024-02-02T15:30:00,5.3,5.2,0.8,369
2024-02-02T15:35:00,5.2,5.16,0.81,100
2024-02-02T15:40:00,5.5,5.27,0.8,348
2024-02-02T15:45:00,5.5,5.27,0.8,318
2024-02-02T15:50:00,5.8,5.37,0.81,316
2024-02-02T15:55:00,5.5,5.27,0.79,296
2024-02-02T16:00:00,5.3,5.2,0.8,282
2024-02-02T16:05:00,5.6,5.3,0.81,260
2024-02-02T16:10:00,5.4,5.23,0.81,245
2024-02-02T16:15:00,5.6,5.3,0.8,237
2024-02-02T16:20:00,5.3,5.2,0.83,237
2024-02-02T16:25:00,5.1,5.13,0.8,231
2024-02-02T16:30:00,5.1,5.13,0.81,208
2024-02-02T16:35:00,5.4,5.23,0.81,184
2024-02-02T16:40:00,5.2,5.16,0.8,168
2024-02-02T16:45:00,5,5.1,0.79,142
2024-02-02T16:50:00,5,5.1,0.79,138
2024-02-02T16:55:00,5.1,5.13,0.8,119
2024-02-02T17:00:00,4.8,5.03,0.81,121
2024-02-02T17:05:00,4.8,5.03,0.8,105
2024-02-02T17:10:00,4.9,5.06,0.8,53
2024-02-02T17:15:00,4.5,4.93,0.8,69
2024-02-02T17:20:00,4.4,4.9,0.81,60
2024-02-02T17:25:00,4.3,4.87,0.78,51
2024-02-02T17:30:00,4.2,4.83,0.8,36
2024-02-02T17:35:00,4.1,4.8,0.8,24
2024-02-02T17:40:00,3.9,4.74,0.79,15
2024-02-02T17:45:00,3.5,4.61,0.82,2
2024-02-02T17:50:00,3.4,4.58,0.79,2
2024-02-02T17:55:00,3.2,4.52,0.79,1
2024-02-02T18:00:00,3.1,4.49,0.79,0
2024-02-02T18:05:00,2.9,4.43,0.81,0
2024-02-02T18:10:00,2.7,4.37,0.79,0
2024-02-02T18:15:00,2.7,4.37,0.81,0
2024-02-02T18:20:00,2.7,4.37,0.81,0
2024-02-02T18:25:00,2.6,4.34,0.8,0
2024-02-02T18:30:00,2.6,4.34,0.79,0
2024-02-02T18:35:00,2.5,4.31,0.79,0
2024-02-02T18:40:00,2.5,4.31,0.82,0
2024-02-02T18:45:00,2.4,4.28,0.79,0
2024-02-02T18:50:00,2.3,4.26,0.79,0
2024-02-02T18:55:00,2.2,4.23,0.8,0
2024-02-02T19:00:00,2.1,4.2,0.81,0
